#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 06 11 23 50 208  7.1  8.6  2.35  7.69  5.94 999 1011.4   8.5   8.2   4.4 99.0 99.00
2017 06 12 00 50 208  6.0  7.2  2.19 10.00  6.02 999 1011.4   8.4   8.0   5.0 99.0 99.00
2017 06 12 01 50 212  6.0  7.1  2.41  8.33  6.18 999 1011.2   8.3   7.9   4.8 99.0 99.00
2017 06 12 02 50 204  5.0  6.3  2.33 10.00  6.39 999 1011.2   8.3   7.9   4.9 99.0 99.00
2017 06 12 03 50 195  4.8  5.9  2.45  8.33  6.64 999 1011.1   8.2   8.0   5.5 99.0 99.00
2017 06 12 04 50 200  5.8  6.7  2.28  9.09  6.36 999 1011.0   8.2   8.0   5.6 99.0 99.00
2017 06 12 05 50 217  6.4  7.7  2.09  8.33  6.17 999 1010.9   7.6   8.0   6.9 99.0 99.00
2017 06 12 06 50 202  5.6  6.5  1.97  7.69  5.96 999 1011.0   7.3   8.0   6.8 99.0 99.00
2017 06 12 07 50 195  4.3  5.3  1.96 10.00  6.06 999 1011.1   6.9   8.2   6.7 99.0 99.00
2017 06 12 08 50 162  2.1  2.8  1.82 10.00  5.86 999 1010.8   6.5   8.1   6.4 99.0 99.00
2017 06 12 09 50 123  2.3  3.1  1.60  9.09  5.72 999 1010.6   6.5   8.0   6.5 99.0 99.00
2017 06 12 10 50 104  3.2  4.1  1.56  9.09  5.79 999 1010.2   6.5   7.9   6.5 99.0 99.00
2017 06 12 11 50  99  3.7  4.5  1.43  9.09  5.77 999 1010.0   6.9   7.9   6.9 99.0 99.00
2017 06 12 12 50 145  2.9  3.4  1.28  9.09  5.78 999 1009.8   6.9   7.9   6.9 99.0 99.00
2017 06 12 13 50 123  3.1  3.8  1.34  9.09  5.91 999 1009.6   6.8   8.0   6.8 99.0 99.00
2017 06 12 14 50 106  3.4  4.1  1.35  8.33  6.01 999 1009.6   7.0   7.9   7.0 99.0 99.00
2017 06 12 15 50  98  3.7  4.4  1.45  9.09  6.37 999 1009.6   7.2   7.9   7.0 99.0 99.00
2017 06 12 16 50  85  4.5  5.1  1.35  9.09  6.06 999 1009.4   7.2   8.0   6.8 99.0 99.00
2017 06 12 17 50  88  4.7  5.9  1.36 10.00  6.10 999 1009.5   7.5   8.0   5.0 99.0 99.00
2017 06 12 18 50  91  6.8  8.2  1.44  9.09  5.83 999 1009.5   7.1   8.0   6.3 99.0 99.00
2017 06 12 19 50  93  5.6  6.9  1.30  7.69  5.37 999 1009.6   7.7   8.1   5.0 99.0 99.00
2017 06 12 20 50  83  5.7  7.0  1.38  9.09  5.40 999 1009.5   8.0   8.1   4.5 99.0 99.00
2017 06 12 21 50  76  6.0  7.2  1.21  9.09  4.58 999 1009.6   7.5   8.2   2.4 99.0 99.00
2017 06 12 22 50  77  6.2  7.3  1.15  9.09  4.88 999 1009.7   7.9   8.2   3.4 99.0 99.00
2017 06 12 23 50  86  6.3  7.3  1.17  9.09  5.07 999 1009.7   8.1   8.2   3.9 99.0 99.00
2017 06 13 00 50  85  5.3  6.4  1.02  9.09  4.89 999 1009.8   8.2   8.2   3.5 99.0 99.00
2017 06 13 01 50  77  4.9  5.8  1.03  9.09  5.18 999 1009.7   8.3   8.3   3.4 99.0 99.00
2017 06 13 02 50  65  5.2  6.2  1.00  8.33  5.19 999 1009.7   8.2   8.2   3.7 99.0 99.00
2017 06 13 03 50  59  5.4  6.6  0.92  9.09  5.10 999 1009.8   8.3   8.2   5.4 99.0 99.00
2017 06 13 04 50  51  5.9  6.9  0.97  8.33  4.86 999 1009.8   8.3   8.3   5.6 99.0 99.00
2017 06 13 05 50  53  5.8  7.0  1.04  7.69  5.09 999 1010.1   8.3   8.3   6.6 99.0 99.00
2017 06 13 06 50  44  6.0  7.0  1.04  7.69  4.58 999 1010.3   8.4   8.2   6.2 99.0 99.00
2017 06 13 07 50  37  7.1  8.6  0.99  9.09  4.31 999 1010.4   8.2   8.1   7.8 99.0 99.00
2017 06 13 08 50  59  6.6  8.1  1.08  8.33  4.14 999 1010.5   7.7   8.1   6.9 99.0 99.00
2017 06 13 09 50  39  5.7  7.1  1.16  9.09  4.36 999 1010.8   8.2   8.1   6.5 99.0 99.00
2017 06 13 10 50  47  6.1  7.0  1.07  9.09  4.71 999 1010.9   8.3   8.1   6.9 99.0 99.00
2017 06 13 11 50  45  5.5  6.9  1.08  8.33  5.10 999 1010.9   8.2   8.1   6.0 99.0 99.00
2017 06 13 12 50  33  5.9  7.0  1.07 10.00  5.17 999 1010.9   8.1   8.1   6.5 99.0 99.00
2017 06 13 13 50  35  5.9  7.4  1.10 10.81  5.37 999 1010.9   8.2   8.1   6.8 99.0 99.00
2017 06 13 14 50  39  5.4  6.4  1.17  9.09  5.85 999 1011.0   8.3   8.1   6.3 99.0 99.00
2017 06 13 15 50  40  5.5  6.5  1.12 10.00  5.62 999 1011.2   8.2   8.0   6.5 99.0 99.00
2017 06 13 16 50  32  4.5  5.5  1.05 10.81  5.44 999 1011.4   8.3   8.0   5.6 99.0 99.00
2017 06 13 17 50  25  4.8  6.0  1.20 10.00  5.78 999 1011.7   8.4   8.1   3.7 99.0 99.00
2017 06 27 22 50 161  9.2 10.9  2.59  7.14  5.29 999 1010.0  10.0   9.3   9.6 99.0 99.00
2017 06 27 23 50 162  9.2 11.5  2.34  5.88  5.12 999 1009.9  10.1   9.3   9.7 99.0 99.00
2017 06 28 00 50 164  9.5 11.3  2.37  6.67  5.26 999 1009.8  10.2   9.9   9.8 99.0 99.00
2017 06 28 01 50 164  9.6 11.7  2.14  7.69  5.20 999 1009.8  10.3  10.1  10.0 99.0 99.00
2017 06 28 02 50 163  8.9 11.1  2.22  7.69  5.43 999 1009.9  10.3  10.2  10.1 99.0 99.00
2017 06 28 03 50 164  9.6 11.0  2.17  7.69  5.43 999 1010.0  10.3  10.3  10.2 99.0 99.00
2017 06 28 04 50 161  8.6 10.3  2.45  8.33  5.71 999 1010.2  10.3  10.2  10.2 99.0 99.00
2017 06 28 05 50 154  8.8 10.1  2.32  8.33  5.68 999 1010.2  10.2  10.1  10.2 99.0 99.00
2017 06 28 06 50 145  9.5 10.9  2.30  7.69  5.58 999 1010.4  10.2  10.0  10.2 99.0 99.00
2017 06 28 07 50 148  8.6 10.0  2.15  7.69  5.41 999 1010.8  10.1   9.9  10.1 99.0 99.00
2017 06 28 08 50 144  8.8 10.3  2.54  8.33  5.68 999 1010.9  10.2   9.8  10.2 99.0 99.00
2017 06 28 09 50 140  8.4  9.8  2.48  7.69  5.54 999 1011.1  10.1   9.7  10.1 99.0 99.00
2017 06 28 10 50 136  9.2 10.5  2.18  8.33  5.16 999 1011.0  10.1   9.7  10.1 99.0 99.00
2017 06 28 11 50 127  9.1 11.2  2.05  7.69  5.09 999 1010.7  10.2  10.2  10.2 99.0 99.00
2017 06 28 12 50 124  9.2 10.8  2.10  7.69  5.25 999 1010.6  10.2  10.4  10.2 99.0 99.00
2017 06 28 13 50 118  9.1 10.6  2.02  8.33  5.14 999 1010.4  10.3  10.4  10.3 99.0 99.00
2017 06 28 14 50 110  8.9 11.0  2.02  8.33  5.22 999 1010.4  10.2  10.3  10.2 99.0 99.00
2017 06 28 15 50 107 10.0 11.5  2.09  7.69  5.49 999 1010.3  10.3  10.3  10.3 99.0 99.00
2017 06 28 16 50 103  9.9 12.0  2.11  8.33  5.26 999 1010.4  10.2  10.2  10.2 99.0 99.00
2017 06 28 17 50 100 10.3 13.3  2.15  7.69  5.13 999 1010.3  10.2  10.1  10.2 99.0 99.00
2017 06 28 18 50  97 10.9 13.4  2.18  7.69  5.15 999 1010.2  10.5   9.9  10.3 99.0 99.00
2017 06 28 19 50  91 11.2 13.8  2.17  6.67  5.10 999 1010.0  10.5  10.0  10.4 99.0 99.00
2017 06 28 20 50  88 11.4 14.0  2.22  9.09  5.00 999 1009.7  10.5  10.2  10.3 99.0 99.00
2017 06 28 21 50  88 11.5 14.3  2.32  5.88  5.08 999 1009.5  10.4  10.2  10.2 99.0 99.00
2017 06 28 22 50  87 11.8 14.2  2.40  5.56  5.08 999 1009.1  10.4  10.2  10.1 99.0 99.00
2017 06 28 23 50  87 11.7 14.3  2.46  6.67  4.99 999 1008.8  10.4  10.5  10.2 99.0 99.00
2017 06 29 00 50  92 11.4 13.2  2.38  6.67  5.04 999 1008.5  10.5  10.6  10.3 99.0 99.00
2017 06 29 01 50  94 10.7 12.4  2.46  6.25  5.18 999 1008.2  10.6  10.7  10.5 99.0 99.00
2017 06 29 02 50  97 10.1 11.7  2.33  6.67  5.27 999 1008.0  10.6  10.7  10.5 99.0 99.00
2017 06 29 03 50 100 10.3 12.5  2.41  6.67  5.58 999 1007.6  10.6  10.7  10.6 99.0 99.00
2017 06 29 04 50 101 10.5 12.5  2.26  7.14  5.49 999 1007.6  10.5  10.8  10.5 99.0 99.00
2017 06 29 05 50  98 10.5 12.2  2.59  6.67  5.61 999 1007.6  10.6  10.7  10.6 99.0 99.00
2017 06 29 06 50  93 11.4 13.3  2.66  6.67  5.53 999 1007.4  10.6  10.6  10.6 99.0 99.00
2017 06 29 07 50  94 12.3 15.4  2.76  6.67  5.53 999 1007.3  10.5  10.5  10.5 99.0 99.00
2017 06 29 08 50  95 12.5 15.0  2.90  7.14  5.69 999 1007.1  10.4  10.3  10.4 99.0 99.00
2017 06 29 09 50  96 12.4 14.8  2.98  6.25  5.56 999 1006.7  10.3  10.3  10.3 99.0 99.00
2017 06 29 10 50  96 12.6 15.4  3.30  7.14  5.68 999 1006.4  10.3  10.4  10.3 99.0 99.00
2017 06 29 11 50  96 12.8 16.1  3.23  7.69  5.65 999 1005.8  10.3  10.5  10.3 99.0 99.00
2017 06 29 12 50  98 13.3 16.6  3.27  8.33  5.65 999 1005.4  10.3  10.6  10.3 99.0 99.00
2017 06 29 13 50  99 13.2 15.3  3.12  8.33  5.76 999 1005.1  10.3  10.5  10.3 99.0 99.00
2017 06 29 14 50  98 12.5 14.7  2.93  8.33  5.68 999 1005.0  10.3  10.5  10.3 99.0 99.00
2017 06 29 15 50  99 12.6 15.5  3.43  8.33  6.12 999 1004.9  10.3  10.6  10.3 99.0 99.00
2017 06 29 16 50 103 12.7 16.1  3.34  9.09  6.30 999 1005.0  10.3  10.6  10.3 99.0 99.00
2017 06 29 17 50 104 11.9 14.7  3.33  7.69  6.22 999 1005.2  10.3  10.5  10.3 99.0 99.00
2017 06 29 18 50 104 11.9 14.5  3.28 10.00  6.28 999 1005.5  10.3  10.3  10.3 99.0 99.00
2017 06 29 19 50 103 11.7 14.2  3.53  9.09  6.20 999 1005.7  10.3  10.2  10.3 99.0 99.00
2017 06 29 20 50  98 11.9 13.6  3.44  9.09  6.10 999 1005.6  10.3  10.1  10.2 99.0 99.00
2017 06 29 21 50  95 11.3 13.2  3.08  9.09  5.81 999 1005.6  10.3  10.1   9.8 99.0 99.00
2017 06 29 22 50  92 11.2 13.5  3.41  9.09  6.10 999 1005.6  10.3  10.1   9.9 99.0 99.00
2017 06 29 23 50  91 10.7 12.4  3.42  9.09  6.08 999 1005.5  10.4  10.1  10.0 99.0 99.00
2017 06 30 00 50  89 10.9 12.3  3.20  8.33  6.07 999 1005.5  10.4  10.2  10.1 99.0 99.00
2017 06 30 01 50  90 10.5 12.4  3.05  9.09  5.83 999 1005.4  10.5  10.3  10.2 99.0 99.00
2017 06 30 02 50  89 10.1 12.0  2.82  9.09  5.94 999 1005.2  10.5  10.5  10.5 99.0 99.00
2017 06 30 03 50  86  9.6 11.4  2.71  8.33  5.91 999 1005.0  10.4  10.5  10.4 99.0 99.00
2017 06 30 04 50  87  8.6 10.0  2.77  7.69  6.20 999 1004.9  10.4  10.4  10.4 99.0 99.00
2017 06 30 05 50  87  8.1  9.5  2.65 10.00  6.24 999 1004.7  10.4  10.3  10.4 99.0 99.00
2017 06 30 06 50  87  6.8  8.0  2.77  7.69  6.38 999 1004.9  10.3  10.3  10.3 99.0 99.00
2017 06 30 07 50  86  6.1  7.5  2.53  7.69  6.03 999 1005.1  10.3  10.3  10.3 99.0 99.00
2017 06 30 08 50  83  5.5  6.7  2.53  8.33  6.08 999 1005.2  10.3  10.4  10.3 99.0 99.00
2017 06 30 09 50  95  4.7  5.6  2.53 10.00  5.96 999 1005.3  10.2  10.4  10.2 99.0 99.00
2017 06 30 10 50 110  3.5  4.4  2.56  9.09  6.04 999 1005.4  10.1  10.4  10.1 99.0 99.00
2017 06 30 11 50 142  3.9  4.9  2.55  9.09  6.11 999 1005.4   9.7  10.3   9.7 99.0 99.00
2017 06 30 12 50 151  3.6  4.6  2.27  7.14  6.00 999 1005.5   9.5  10.2   9.5 99.0 99.00
2017 06 30 13 50 130  4.4  5.4  2.23  9.09  6.03 999 1005.4   9.7  10.4   9.7 99.0 99.00
2017 06 30 14 50 132  5.0  6.1  2.22  9.09  6.40 999 1005.5   9.9  10.4   9.9 99.0 99.00
2017 06 30 15 50 127  4.0  4.7  2.33  7.69  6.66 999 1005.5   9.7  10.3   9.7 99.0 99.00
2017 06 30 16 50  98  4.3  5.2  2.04  9.09  6.44 999 1005.8   9.4  10.3   9.4 99.0 99.00
2017 06 30 17 50 106  5.3  6.3  2.24  7.69  6.51 999 1005.9   9.6  10.2   9.0 99.0 99.00
2017 06 30 18 50 117  3.9  4.6  2.28  9.09  6.67 999 1006.4   9.3  10.2   9.0 99.0 99.00
2017 06 30 19 50 123  4.6  5.5  2.04 10.00  6.44 999 1006.6   9.7  10.3   8.6 99.0 99.00
2017 06 30 20 50 105  4.7  5.7  2.34  7.69  6.42 999 1006.7   9.8  10.4   9.4 99.0 99.00
2017 06 30 21 50 107  5.3  6.8  2.11  7.69  6.08 999 1007.0  10.1  10.5   9.3 99.0 99.00
2017 06 30 22 50 105  5.2  6.1  2.13  8.33  5.70 999 1007.1  10.2  10.6   8.5 99.0 99.00
2017 06 30 23 50 107  5.2  6.2  2.28  9.09  5.92 999 1007.3  10.2  10.6   7.9 99.0 99.00
2017 07 01 00 50  96  5.6  6.8  1.97  7.14  5.83 999 1007.3  10.3  10.7   8.4 99.0 99.00
2017 07 01 01 50  90  6.1  7.0  1.91  9.09  5.72 999 1007.2   9.9  10.7   8.8 99.0 99.00
2017 07 01 02 50  89  5.4  6.2  1.84  8.33  5.87 999 1006.9  10.2  10.7   9.3 99.0 99.00
2017 07 01 03 50  99  5.7  6.5  1.68  9.09  6.05 999 1006.7  10.3  10.6   8.9 99.0 99.00
2017 07 01 04 50  89  5.1  6.1  1.80  7.69  6.42 999 1006.6  10.1  10.5  10.1 99.0 99.00
2017 07 01 05 50 100  4.6  6.0  1.75  7.69  6.40 999 1006.6  10.0  10.5  10.0 99.0 99.00
2017 07 01 06 50 103  5.7  7.2  1.85  9.09  6.60 999 1006.6   9.9  10.5   9.9 99.0 99.00
2017 07 01 07 50 107  4.7  5.4  1.77  9.09  6.18 999 1006.9   9.9  10.5   9.9 99.0 99.00
2017 07 01 08 50  82  5.3  6.7  1.84  8.33  6.22 999 1006.9  10.3  10.4  10.3 99.0 99.00
2017 07 01 09 50  69  5.3  6.4  1.83  9.09  6.10 999 1006.7  10.3  10.4   9.2 99.0 99.00
2017 07 01 10 50  60  5.1  6.3  2.08  9.09  6.06 999 1006.5  10.1  10.4   9.4 99.0 99.00
2017 07 01 11 50  66  5.3  6.6  1.93  9.09  5.93 999 1006.2  10.1  10.4   9.3 99.0 99.00
2017 07 01 12 50  62  4.3  5.1  2.08  7.14  5.99 999 1005.7  10.0  10.5   9.2 99.0 99.00
2017 07 01 13 50  41  3.7  4.3  1.68  8.33  5.54 999 1005.3   9.9  10.5   8.7 99.0 99.00
2017 07 01 14 50  30  4.0  4.9  1.72  8.33  5.80 999 1005.0   9.6  10.5   9.2 99.0 99.00
2017 07 01 15 50   9  2.9  3.5  1.61  8.33  5.94 999 1004.5   9.5  10.5   9.4 99.0 99.00
2017 07 01 16 50 348  4.0  4.8  1.67  8.33  6.30 999 1004.2   9.5  10.5   9.5 99.0 99.00
2017 07 01 17 50 313  4.1  4.8  1.41  9.09  6.09 999 1003.7   9.6  10.5   9.6 99.0 99.00
2017 07 01 18 50 292  5.2  5.9  1.43  9.09  6.55 999 1003.2   9.5  10.4   9.5 99.0 99.00
2017 07 01 19 50 277  5.4  6.4  1.30  8.33  5.96 999 1002.7   9.7  10.4   9.6 99.0 99.00
2017 07 01 20 50 288  3.6  4.1  1.43  7.69  5.95 999 1002.4  10.1  10.4   9.3 99.0 99.00
2017 07 01 21 50  10  2.0  2.8  1.42  8.33  6.01 999 1002.3  10.5  10.6   9.7 99.0 99.00
2017 07 01 22 50   9  1.7  2.5  1.47  7.69  5.85 999 1002.3  10.5  10.7   9.7 99.0 99.00
2017 07 01 23 50  54  1.0  1.4  1.47  7.69  5.71 999 1002.3  10.6  10.9   9.7 99.0 99.00
2017 07 02 00 50 177  4.1  4.6  1.52  8.33  5.63 999 1002.4  10.4  11.0   9.4 99.0 99.00
2017 07 02 01 50 157  5.1  6.0  1.54  8.33  5.67 999 1002.8  10.1  11.0   9.2 99.0 99.00
2017 07 02 02 50 141  5.9  7.4  1.48  7.69  5.46 999 1003.0  10.2  10.9   9.5 99.0 99.00
2017 07 02 03 50 139  6.3  7.6  1.41  8.33  5.32 999 1003.7  10.2  10.7   9.6 99.0 99.00
2017 07 02 04 50 106  4.5  5.9  1.38  7.14  5.53 999 1004.2  10.6  10.7   9.0 99.0 99.00
2017 07 02 05 50  92  4.5  5.4  1.44  8.33  5.86 999 1004.6  10.5  10.8   9.4 99.0 99.00
2017 07 02 06 50  64  4.4  5.0  1.25  7.69  5.61 999 1005.1  10.1  10.5   9.8 99.0 99.00
2017 07 02 07 50  71  5.1  5.9  1.24  7.69  5.62 999 1005.6  10.4  10.6  10.4 99.0 99.00
2017 07 02 08 50  57  4.3  5.1  1.38  7.69  5.66 999 1006.2  10.4  10.6  10.4 99.0 99.00
2017 07 02 09 50  43  4.2  5.1  1.21  8.33  5.33 999 1006.6  10.4  10.6  10.3 99.0 99.00
2017 07 02 10 50  27  4.3  4.9  1.31  7.69  5.47 999 1007.0  10.3  10.7  10.2 99.0 99.00
2017 07 02 11 50  36  4.2  4.8  1.32  7.69  5.47 999 1007.3  10.4  10.6  10.4 99.0 99.00
2017 07 02 12 50  55  4.1  4.6  1.32  6.67  5.32 999 1007.6  10.4  10.7  10.3 99.0 99.00
2017 07 02 13 50  52  3.2  3.7  1.40  7.69  5.26 999 1008.0  10.5  10.7  10.5 99.0 99.00
2017 07 02 14 50  61  2.9  3.4  1.39  7.14  5.49 999 1008.3  10.5  10.7  10.5 99.0 99.00
2017 07 02 15 50  71  1.9  2.4  1.22  7.14  5.51 999 1008.6  10.5  10.7  10.2 99.0 99.00
2017 07 02 16 50  70  2.8  3.5  1.09  7.69  5.30 999 1008.9  10.6  10.6   9.9 99.0 99.00
2017 07 02 17 50  68  2.2  2.7  1.10  7.69  5.62 999 1009.4  10.6  10.5   8.7 99.0 99.00
2017 07 02 18 50  57  3.0  3.5  1.16  7.69  6.01 999 1009.8  10.8  10.5   7.1 99.0 99.00
2017 07 02 19 50  82  2.6  3.1  1.06  6.67  5.64 999 1010.1  10.8  10.6   6.9 99.0 99.00
2017 07 02 20 50 359  1.7  2.2  0.95  7.14  5.44 999 1010.8  10.9  11.0   5.5 99.0 99.00
2017 07 02 21 50  30  1.8  2.2  0.95  7.69  5.59 999 1011.1  11.1  10.9   6.6 99.0 99.00
2017 07 02 22 50  23  1.9  2.5  1.06  7.69  5.99 999 1011.6  11.3  11.4   6.0 99.0 99.00
2017 07 02 23 50  48  2.8  3.5  1.10  8.33  5.80 999 1011.8  11.2  11.5   6.9 99.0 99.00
2017 07 03 00 50  52  1.8  2.3  1.01  7.69  5.76 999 1012.2  11.5  11.8   6.6 99.0 99.00
2017 07 03 01 50  67  1.8  2.3  1.10  6.67  5.69 999 1012.2  11.6  12.2   5.7 99.0 99.00
2017 07 03 02 50  92  1.6  2.3  1.08  7.14  5.71 999 1012.3  11.6  12.3   5.5 99.0 99.00
2017 07 03 03 50 100  1.9  2.4  1.12  7.69  6.13 999 1012.3  11.8  12.0   5.5 99.0 99.00
2017 07 03 04 50 126  1.3  1.9  1.08  7.14  6.17 999 1012.4  11.7  12.1   7.4 99.0 99.00
2017 07 03 05 50 127  1.6  2.1  1.11  7.69  6.17 999 1012.4  11.8  12.3   5.6 99.0 99.00
2017 07 03 06 50 118  2.5  3.0  1.12  7.14  6.20 999 1012.6  11.7  12.2   6.0 99.0 99.00
2017 07 03 07 50 131  2.2  2.5  1.11  7.14  6.19 999 1012.9  11.4  12.1   9.0 99.0 99.00
2017 07 03 08 50 116  1.7  2.0  1.05  6.67  6.09 999 1013.1  11.3  11.9   9.2 99.0 99.00
2017 07 03 09 50 118  1.0  1.5  1.08  7.14  6.16 999 1013.3  11.3  11.5   9.8 99.0 99.00
2017 07 03 10 50 133  1.1  1.5  1.03  6.67  5.97 999 1013.5  11.2  11.5   9.6 99.0 99.00
2017 07 03 11 50 119  0.8  1.1  1.03  7.69  5.96 999 1013.5  11.2  11.4   9.7 99.0 99.00
2017 07 03 12 50 128  1.0  1.7  1.08  7.69  6.14 999 1013.5  11.2  11.6   9.5 99.0 99.00
2017 07 03 13 50  88  2.1  2.8  0.98  8.33  5.76 999 1013.5  11.3  11.6   8.0 99.0 99.00
2017 07 03 14 50  74  3.0  3.4  1.01  8.33  5.83 999 1013.6  11.2  11.5   9.7 99.0 99.00
2017 07 03 15 50  91  4.0  4.6  1.10  7.69  6.27 999 1013.6  11.4  11.5   9.8 99.0 99.00
2017 07 03 16 50 121  4.1  4.7  1.02  8.33  6.18 999 1013.9  11.5  11.5   8.1 99.0 99.00
2017 07 03 17 50 115  2.4  2.8  1.08  7.69  6.22 999 1014.3  11.4  11.4   8.5 99.0 99.00
2017 07 03 18 50 107  3.1  3.6  1.14  7.69  6.38 999 1014.6  11.4  11.5   9.1 99.0 99.00
2017 07 03 19 50 119  4.0  4.7  1.14  8.33  6.44 999 1014.8  11.5  11.6   8.5 99.0 99.00
2017 07 03 20 50 107  4.6  5.5  1.11  7.14  6.14 999 1015.3  11.5  11.5   9.0 99.0 99.00
2017 07 03 21 50 118  4.1  4.7  1.15  7.14  5.89 999 1015.7  11.6  11.5   8.3 99.0 99.00
2017 07 03 22 50 111  4.6  5.3  1.15  7.14  5.98 999 1016.0  11.6  11.5   7.8 99.0 99.00
2017 07 03 23 50 111  4.2  4.9  1.03  7.14  5.20 999 1016.4  11.5  11.5   7.5 99.0 99.00
2017 07 04 00 50 109  4.3  5.0  1.07  7.69  5.42 999 1016.8  11.5  11.5   8.4 99.0 99.00
2017 07 04 01 50  97  4.5  5.3  1.05  7.69  5.09 999 1017.2  11.5  11.7   8.0 99.0 99.00
2017 07 04 02 50  88  4.9  5.7  1.10  7.69  5.27 999 1017.4  11.4  11.7   8.4 99.0 99.00
2017 07 04 03 50  75  5.1  5.8  0.94  7.14  4.91 999 1017.4  11.1  11.7   8.6 99.0 99.00
2017 07 04 04 50  72  4.2  4.7  0.97  7.69  5.03 999 1017.4  11.1  11.7   8.9 99.0 99.00
2017 07 04 05 50  70  4.0  4.9  0.92  7.69  5.10 999 1017.5  11.2  11.6   9.1 99.0 99.00
2017 07 04 06 50  99  3.8  4.4  0.96  7.14  5.62 999 1017.9  11.0  11.5   9.8 99.0 99.00
2017 07 04 07 50  91  4.7  5.7  0.89  6.67  5.20 999 1018.3  11.2  11.5   7.8 99.0 99.00
2017 07 04 08 50 125  3.0  3.9  0.90  7.14  5.26 999 1018.7  10.5  11.6   8.9 99.0 99.00
2017 07 04 09 50  92  1.0  1.4  0.87  7.14  5.23 999 1019.0  10.8  11.5   8.2 99.0 99.00
2017 07 04 10 50  27  1.2  1.7  0.89  7.14  5.70 999 1019.2  10.9  11.4   8.6 99.0 99.00
2017 07 04 11 50 355  2.5  2.9  0.84  6.67  6.02 999 1019.2  10.9  11.4   8.4 99.0 99.00
2017 07 04 12 50   6  3.7  4.3  0.83  6.67  6.07 999 1019.4  10.9  11.4   8.5 99.0 99.00
2017 07 04 13 50  20  5.1  5.8  0.79  7.14  5.72 999 1019.5  10.8  11.4  10.0 99.0 99.00
2017 07 04 14 50  23  4.9  5.6  0.70  7.14  4.93 999 1019.6  10.9  11.3   9.7 99.0 99.00
2017 07 04 15 50  14  4.8  5.4  0.80  7.14  5.32 999 1019.8  10.8  11.3   9.7 99.0 99.00
2017 07 04 16 50  18  4.6  5.2  0.68  7.14  5.08 999 1019.9  10.8  11.4   9.8 99.0 99.00
2017 07 04 17 50  25  3.8  4.4  0.77  7.14  6.16 999 1020.2  10.9  11.3  10.0 99.0 99.00
2017 07 04 18 50  32  4.0  4.6  0.71 13.79  6.08 999 1020.5  10.9  11.1   9.4 99.0 99.00
2017 07 04 19 50  38  3.7  4.4  0.70 13.79  5.95 999 1020.6  11.0  11.0   8.6 99.0 99.00
2017 07 04 20 50  30  3.4  4.1  0.70 13.79  5.70 999 1020.9  11.1  11.1   7.9 99.0 99.00
2017 07 04 21 50  11  3.3  4.0  0.72  7.14  5.79 999 1021.1  11.1  11.3   8.3 99.0 99.00
2017 07 04 22 50   9  3.4  3.9  0.75  7.14  6.00 999 1021.4  11.1  11.6   8.0 99.0 99.00
2017 07 04 23 50   6  3.8  4.3  0.76  6.67  5.52 999 1021.6  11.3  11.7   7.4 99.0 99.00
2017 07 05 00 50  23  2.4  2.9  0.66  6.67  4.95 999 1021.8  11.4  11.9   6.6 99.0 99.00
2017 07 05 01 50   6  2.4  2.9  0.73 14.81  5.45 999 1022.0  11.6  11.9   7.0 99.0 99.00
2017 07 05 02 50  49  1.8  2.2  0.76 16.00  5.49 999 1021.9  11.6  12.0   6.4 99.0 99.00
2017 07 05 03 50  21  1.8  2.4  0.78 13.79  5.62 999 1021.9  11.8  12.3   6.3 99.0 99.00
2017 07 05 04 50 359  1.5  1.8  0.75 16.00  5.65 999 1021.9  12.0  12.3   5.5 99.0 99.00
2017 07 05 05 50 337  0.7  1.0  0.74 16.00  6.07 999 1021.7  12.1  12.3   5.5 99.0 99.00
2017 07 05 06 50   0  0.1  0.4  0.77 16.00  6.08 999 1021.9  12.8  12.1   6.2 99.0 99.00
2017 07 05 07 50   0  0.1  0.3  0.74 16.00  6.17 999 1022.0  11.6  11.9   8.8 99.0 99.00
2017 07 05 08 50 238  0.9  1.1  0.69 16.00  6.06 999 1022.2  11.4  11.9  10.5 99.0 99.00
2017 07 05 09 50 237  1.1  1.4  0.74 16.00  5.92 999 1022.3  11.3  11.8  10.6 99.0 99.00
2017 07 05 10 50 274  1.8  2.1  0.80 13.79  6.56 999 1022.5  11.2  11.7  10.8 99.0 99.00
2017 07 05 11 50 230  1.4  1.7  0.73 16.00  5.82 999 1022.5  11.2  11.6  11.0 99.0 99.00
2017 07 05 12 50 251  2.2  2.6  0.68 16.00  5.47 999 1022.3  11.2  11.6  10.4 99.0 99.00
2017 07 05 13 50 275  3.0  3.4  0.74 16.00  5.96 999 1022.2  11.1  11.5   9.1 99.0 99.00
2017 07 05 14 50 235  2.0  2.5  0.76 16.00  5.58 999 1022.4  11.3  11.5   8.2 99.0 99.00
2017 07 05 15 50 241  2.4  2.9  0.71 14.81  5.57 999 1022.2  11.6  11.5   6.7 99.0 99.00
2017 07 05 16 50 229  2.6  3.0  0.70 16.00  5.42 999 1022.1  11.5  11.6   5.0 99.0 99.00
2017 07 05 17 50 213  3.1  3.7  0.62 16.00  5.49 999 1022.1  11.6  11.6   4.6 99.0 99.00
